human_unid	virus_unid	pred_score
A0A0B4J2D5	NP_015553.1	0.08900000000000001
A0A0B4J2D5	YP_010113382.1	0.067
A0A0B4J2D5	CAP08116.1	0.08199999999999999
A0A0B4J2D5	CAP08093.1	0.094
A0A0B4J2D5	NP_570252.1	0.09699999999999999
A0A0B4J2D5	AIK28876.1	0.09699999999999999
A0A0B4J2D5	YP_009130649.1	0.09699999999999999
A0A0B4J2D5	YP_010113397.1	0.08800000000000001
A0A0B4J2D5	YP_009344916.1	0.095
A0A0B4J2D5	AP_000358.1	0.111
A0A0B4J2D5	NP_066847.1	0.066
A0A0B4J2D5	AFD22129.1	0.157
A0A0B4J2D5	YP_008492954.1	0.081
A0A0B4J2D5	YP_010113286.1	0.083
A0A0B4J2D5	AFD22032.1	0.172
A0A0B4J2D5	AEV55061.1	0.153
A0A0B4J2D5	AAD21407.1	0.079
A0A0B4J2D5	YP_001033945.1	0.07200000000000001
A0A0B4J2D5	NP_598361.1	0.061
A0A0B4J2D5	YP_009221.1	0.163
A0A0B4J2D5	AAW02841.1	0.085
A0A0B4J2D5	CAP08203.1	0.073
A0A0B4J2D5	YP_010113288.1	0.08800000000000001
A0A0B4J2D5	YP_009344860.1	0.087
A0A0B4J2D5	NP_570186.1	0.115
A0A0B4J2D5	AAD21399.1	0.081
A0A0B4J2D5	BAA82911.1	0.08
A0A0B4J2D5	YP_214125.1	0.098
A0A0B4J2D5	AEV54996.1	0.07200000000000001
A0A0B4J2D5	YP_005296335.1	0.09300000000000001
A0A0B4J2D5	YP_009010980.1	0.102
A0A0B4J2D5	YP_068294.1	0.087
A0A0B4J2D5	AEV55085.1	0.171
A0A0B4J2D5	YP_214170.1	0.08
A0A0B4J2D5	NP_058426.1	0.10400000000000001
A0A0B4J2D5	YP_010113255.1	0.098
A0A0B4J2D5	YP_009703071.1	0.079
A0A0B4J2D5	NP_694828.1	0.095
A0A0B4J2D5	YP_068171.1	0.1
A0A0B4J2D5	YP_005296220.1	0.043
A0A0B4J2D5	YP_068181.1	0.08900000000000001
A0A0B4J2D5	AFD21870.1	0.109
A0A0B4J2D5	YP_214061.1	0.095
A0A0B4J2D5	AAW02833.1	0.08900000000000001
A0A0B4J2D5	BAA82953.1	0.094
A0A0B4J2D5	YP_009703197.1	0.095
A0A0B4J2D5	YP_009344898.1	0.076
A0A0B4J2D5	YP_010097676.1	0.081
A0A0B4J2D5	YP_001033926.1	0.16699999999999998
A0A0B4J2D5	YP_008492974.1	0.09699999999999999
A0A0B4J2D5	YP_009513243.1	0.095
A0A0B4J2D5	YP_009214.1	0.10099999999999999
A0A0B4J2D5	YP_068098.1	0.08900000000000001
A0A0B4J2D5	YP_068283.1	0.182
A0A0B4J2D5	YP_010097122.1	0.10400000000000001
A0A0B4J2D5	YP_068323.1	0.16899999999999998
A0A0B4J2D5	YP_068202.1	0.085
A0A0B4J2D5	NP_694829.3	0.075
A0A0B4J2D5	YP_010097078.1	0.085
A0A0B4J2D5	YP_010097637.1	0.09300000000000001
A0A0B4J2D5	YP_068349.1	0.111
A0A0B4J2D5	YP_214111.1	0.083
A0A0B4J2D5	YP_001033985.1	0.08199999999999999
A0A0B4J2D5	YP_001033986.1	0.09300000000000001
A0A0B4J2D5	YP_003587900.1	0.102
A0A0B4J2D5	YP_003896048.1	0.075
A0A0B4J2D5	YP_010097110.1	0.077
A0A0B4J2D5	ACN89734.1	0.092
A0A0B4J2D5	CAP08181.1	0.069
A0A0B4J2D5	CAP08080.1	0.077
A0A0B4J2D5	YP_005296361.1	0.10300000000000001
A0A0B4J2D5	YP_005296328.1	0.087
A0A0B4J2D5	YP_009344925.1	0.077
A0A0B4J2D5	ADE18856.1	0.115
A0A0B4J2D5	ACN89764.1	0.076
A0A0B4J2D5	YP_009344868.1	0.19699999999999998
A0A0B4J2D5	YP_009252372.1	0.092
A0A0B4J2D5	YP_010113344.1	0.096
A0A0B4J2D5	YP_009021877.1	0.11800000000000001
A0A0B4J2D5	AFD22064.1	0.105
A0A0B4J2D5	YP_005296278.1	0.092
A0A0B4J2D5	YP_004346932.1	0.083
A0A0B4J2D5	YP_010113301.1	0.083
A0A0B4J2D5	AAT70775.1	0.105
A0A0B4J2D5	YP_009054991.1	0.09300000000000001
A0A0B4J2D5	YP_009508867.1	0.075
A0A0B4J2D5	AFD21902.1	0.099
A0A0B4J2D5	YP_010113362.1	0.092
A0A0B4J2D5	YP_001034005.1	0.076
A0A0B4J2D5	AFD22097.1	0.138
A0A0B4J2D5	CAP08136.1	0.106
A0A0B4J2D5	NP_570300.1	0.077
A0A0B4J2D5	YP_009130672.1	0.099
A0A0B4J2D5	YP_009054989.1	0.10099999999999999
A0A0B4J2D5	YP_068351.1	0.091
A0A0B4J2D5	YP_009344847.1	0.087
A0A0B4J2D5	BAA82894.1	0.092
A0A0B4J2D5	NP_066833.1	0.083
A0A0B4J2D5	YP_003778196.1	0.067
A0A0B4J2D5	YP_005296363.1	0.081
A0A0B4J2D5	AEV55038.1	0.095
A0A0B4J2D5	YP_338082.1	0.102
A0A0B4J2D5	YP_009448206.1	0.10099999999999999
A0A0B4J2D5	NP_066910.1	0.1
A0A0B4J2D5	NP_777374.1	0.11199999999999999
A0A0B4J2D5	YP_009703063.1	0.126
A0A0B4J2D5	YP_009252250.1	0.084
A0A0B4J2D5	AP_000638.1	0.09300000000000001
A0A0B4J2D5	YP_010097647.1	0.09300000000000001
A0A0B4J2D5	YP_008145315.1	0.09300000000000001
A0A0B4J2D5	YP_009109615.1	0.08800000000000001
A0A0B4J2D5	CAP08084.1	0.083
A0A0B4J2D5	YP_182402.1	0.086
A0A0B4J2D5	YP_001033950.1	0.07200000000000001
A0A0B4J2D5	YP_009505576.1	0.09699999999999999
A0A0B4J2D5	YP_068259.1	0.087
A0A0B4J2D5	YP_182352.1	0.076
A0A0B4J2D5	YP_182396.2	0.09
A0A0B4J2D5	NP_015555.1	0.069
A0A0B4J2D5	AFD22019.1	0.114
A0A0B4J2D5	YP_010113363.1	0.09300000000000001
A0A0B4J2D5	YP_009252262.1	0.078
A0A0B4J2D5	YP_214132.1	0.098
A0A0B4J2D5	YP_004346942.1	0.096
A0A0B4J2D5	NP_570198.1	0.055
Q86VY9	CAP08171.1	0.075
Q8NC01	NP_570162.1	0.035
Q7Z6M1	NP_570752.1	0.039
Q99972	YP_214059.1	0.06
A0A0B4J2D5	YP_010113268.1	0.087
Q9P0P0	YP_009703182.1	0.059000000000000004
O95340	YP_182370.1	0.09699999999999999
Q8N2H3	NP_570287.1	0.055
Q6ZNQ3	YP_010097628.1	0.043
Q9BRN9	AFD21954.1	0.045
Q96RU8	YP_009508837.1	0.07200000000000001
Q9Y4E5	NP_066828.1	0.069
Q9H4I3	AEV55017.1	0.06
Q567V2	YP_009130677.1	0.047
Q8IYN2	YP_182384.1	0.078
P46695	YP_214050.1	0.044000000000000004
P21506	YP_068345.1	0.04
Q8TAW3	YP_010097108.1	0.035
Q8NB12	YP_008493006.1	0.052000000000000005
Q70HW3	YP_008492991.1	0.037000000000000005
P49746	YP_005296322.1	0.059000000000000004
Q96M02	CAP08162.1	0.045
P13224	YP_009825001.1	0.046
Q9UK39	YP_068298.1	0.039
Q96JM4	YP_009337832.1	0.069
Q8IXZ3	YP_008145318.1	0.032
Q86XN8	YP_009130676.1	0.048
Q969M2	YP_009703216.1	0.031
P49901	YP_009703126.1	0.05
Q9BU76	NP_570309.1	0.035
P45954	YP_068321.1	0.09699999999999999
P01732	AAD21338.1	0.051
Q92765	YP_009252348.1	0.063
Q6DN90	YP_068277.1	0.07200000000000001
Q9BZJ6	NP_108653.1	0.035
O95393	YP_005296245.1	0.043
Q13490	YP_182408.1	0.04
Q13490	YP_004152334.1	0.053
Q6P3S6	YP_009703165.1	0.053
Q9H9F9	BAA82943.1	0.08900000000000001
P39880	YP_009252349.1	0.08199999999999999
Q9BZW7	YP_004346953.1	0.11800000000000001
Q96LD8	YP_009508839.1	0.063
Q99811	YP_182366.1	0.047
Q9HCU8	YP_209234.1	0.057999999999999996
Q96AX1	NP_570303.1	0.073
P20774	YP_009344932.1	0.053
A1A4G5	YP_214145.1	0.039
O95163	YP_009553208.1	0.052000000000000005
P47898	CAZ86711.1	0.047
P09211	YP_009703135.1	0.044000000000000004
Q9UK53	AEV55062.1	0.064
Q9NSN8	YP_068196.1	0.059000000000000004
O95352	CAP08178.1	1.0
O77932	AAD21339.1	0.059000000000000004
Q6ZVM7	YP_009703141.1	0.055999999999999994
O94761	YP_001285932.1	0.09
Q8N0T1	YP_009703150.1	0.077
Q6P9B9	CAP08148.1	0.022000000000000002
Q9Y5U8	YP_009094036.1	0.095
Q8TC17	NP_595041.1	0.057
Q96LD8	YP_009010979.1	0.059000000000000004
Q6XE38	YP_006390081.1	0.096
Q5TZJ5	BAA82917.1	0.064
Q9P2D0	YP_214076.1	0.057999999999999996
Q9UBC3	YP_001033976.1	0.069
Q9UBM8	NP_066830.1	0.033
O95926	YP_009252354.1	0.135
Q99608	YP_009508492.1	0.051
P24821	YP_009667036.1	0.061
P23760	YP_214038.1	0.05
P55789	YP_010097624.1	0.032
Q9UBY5	AFV77573.1	0.045
O15254	YP_008145314.1	0.040999999999999995
Q8WWQ0	YP_009703122.1	0.08900000000000001
Q8NE63	AAC64687.1	0.045
Q9UKA8	YP_010113272.1	0.11800000000000001
Q8NEV4	CAP08117.1	0.081
P05014	YP_006331066.1	0.059000000000000004
Q99748	NP_044212.1	0.046
P19099	YP_009252270.1	0.040999999999999995
Q99643	YP_009344867.1	0.05
Q6S545	YP_214164.1	0.059000000000000004
Q8WWC4	YP_007974229.1	0.037000000000000005
P20815	AAD21408.1	0.08800000000000001
Q96P71	YP_010097085.1	0.040999999999999995
O95625	YP_009094043.1	0.068
P01574	NP_570822.1	0.049
Q9UG56	YP_068126.1	0.065
P37288	CAZ86702.1	0.057999999999999996
Q13887	YP_010113366.1	0.049
P24298	AEV55065.1	0.051
Q8NHG7	CAP08123.1	0.053
O95154	YP_009252241.1	0.084
Q9P243	YP_010097659.1	0.051
P11086	YP_010097074.1	0.045
Q5TGL8	YP_009408614.1	0.027000000000000003
Q5SQ80	YP_010113390.1	0.083
O95169	YP_003896055.1	0.057
Q5SR56	YP_067942.1	0.046
Q9NRS4	CAP08168.1	0.022000000000000002
B9A064	YP_009252352.1	0.069
A8MZ36	YP_004346944.1	0.059000000000000004
P09912	YP_009552100.1	0.05
Q7Z4J2	YP_009703160.1	0.053
P13725	YP_009344837.1	0.077
P48552	YP_005296347.1	0.040999999999999995
Q92959	YP_009344828.1	0.040999999999999995
P35626	CAP08071.1	0.055999999999999994
Q9UHI8	YP_010113259.1	0.02
Q5TF58	NP_570821.1	0.083
A0A0A6YYL3	AEV55037.1	0.073
O00300	YP_010097093.1	0.043
P13688	YP_009703137.1	0.057
P28907	AAD21353.1	0.057
O15484	YP_004123757.1	0.109
O95393	YP_010113273.1	0.064
P15173	YP_009030025.1	0.047
O95340	YP_009551990.1	0.087
P19544	AEV54979.1	0.043
Q8WW27	CAP08115.1	0.057
P26436	YP_004346948.1	0.045
Q8N895	YP_182400.1	0.032
Q8N1A6	NP_058428.1	0.066
Q8IV63	YP_214077.1	0.042
Q9HCN3	YP_068266.1	0.022000000000000002
Q5JTY5	YP_009344950.1	0.094
P49770	AFD21933.1	0.161
Q16890	ACA24943.1	0.07
P23276	YP_010097674.1	0.03
P58166	YP_009344912.1	0.031
Q9NRV9	YP_010113332.1	0.09
Q6ZMY9	YP_010113401.1	0.043
O00160	CAP08161.1	0.069
Q15761	YP_214037.1	0.025
P52952	AFD21999.1	0.09
P02741	YP_009553675.1	0.069
Q9UBM8	NP_570767.1	0.053
Q8TE85	YP_005296370.1	0.048
Q9BZW7	NP_570231.1	0.12300000000000001
Q8TBF4	YP_068353.1	0.051
P98073	AAD21404.1	0.042
A6NHZ5	NP_570237.1	0.040999999999999995
O75165	NP_015532.1	0.083
Q8N653	YP_214035.1	0.08900000000000001
P49590	YP_001034008.1	0.071
O00193	AAT95219.1	0.063
Q8TE82	YP_009703068.1	0.05
Q8TE77	AEP82753.1	0.046
Q8WTS6	YP_214135.1	0.076
P0C7M4	YP_010097098.1	0.046
O75600	YP_008720072.1	0.08
Q8TCD1	BAA82892.1	0.065
Q9Y4E5	YP_009054987.1	0.078
Q9H790	YP_009667151.1	0.077
P32320	AAD21345.1	0.07400000000000001
Q9BZJ8	CAP08163.1	0.03
Q96FV0	NP_570786.1	0.052000000000000005
A7E2V4	AP_000255.1	0.105
Q70JA7	YP_010113372.1	0.067
Q8N0X2	YP_008145322.1	0.057999999999999996
Q9NXL6	YP_009552120.1	0.027999999999999997
Q9NP59	YP_009109585.1	0.061
P25098	NP_570813.1	0.061
P22888	YP_004346910.1	0.026000000000000002
Q9NRH3	YP_009252287.1	0.081
Q8N5Y2	YP_182398.1	0.046
P56693	YP_009344880.1	0.04
Q8N755	YP_009252260.1	0.039
O60260	YP_001034004.1	0.055999999999999994
A6NK89	YP_004123758.1	0.087
P25103	AEV55028.1	0.022000000000000002
Q9H974	YP_214124.1	0.055
Q06265	YP_173325.1	0.095
Q6UXI7	YP_068377.2	0.062
Q9P243	CAP08153.1	0.057
P35913	AFD22083.1	0.075
Q96A56	YP_009508803.1	0.040999999999999995
O00300	YP_004956723.1	0.031
Q9UK53	YP_001033929.1	0.054000000000000006
Q499Z4	YP_005296349.1	0.021
Q15526	YP_009508840.1	0.071
Q6T311	ACN89732.1	0.064
Q7Z5L9	YP_010086828.1	0.073
P55259	YP_001331031.1	0.031
Q8TCD1	YP_182388.1	0.061
Q8IWP9	NP_570818.1	0.06
P42357	CAP08210.1	0.079
Q86UX6	YP_008492983.1	0.059000000000000004
Q4UJ75	YP_009337824.1	0.083
Q9GZV3	NP_066853.2	0.057
P04279	ABG89314.1	0.075
P49715	YP_009199247.1	0.083
Q9NPH0	CAP08097.1	0.047
Q8WVV4	YP_008493004.1	0.086
Q9BZY9	YP_001034014.1	0.105
P22466	YP_214047.1	0.051
Q8TDZ2	YP_005296224.1	0.04
Q6UVJ0	YP_009054993.1	0.078
Q9P243	YP_009703183.1	0.049
Q96AC6	NP_570753.1	0.057
P11172	YP_009380532.1	0.127
Q16549	AEV55026.1	0.048
Q8N100	YP_010097698.1	0.055
Q6P1M9	YP_009703092.1	0.09300000000000001
Q9NTJ4	YP_010113317.1	0.051
Q16204	YP_214051.1	0.08900000000000001
Q96M94	YP_009109620.1	0.055
Q6S545	YP_010097683.1	0.1
P48436	YP_009505573.1	0.061
Q9Y2Y6	YP_005296204.1	0.043
P03952	YP_004021924.1	0.035
Q9NS18	YP_182337.1	0.067
Q96NL6	YP_214079.1	0.11599999999999999
Q13536	YP_010097068.1	0.06
O60721	YP_004346951.1	0.079
Q9BRU9	YP_214116.1	0.09699999999999999
Q8TD16	YP_068326.1	0.071
O95625	YP_008493003.1	0.071
Q8N653	YP_008492955.1	0.054000000000000006
Q5SVZ6	YP_008493019.1	0.025
Q9NYQ3	YP_003896047.1	0.069
Q6XE38	NP_066907.1	0.077
Q99747	ACN89695.1	0.086
P03979	YP_009703066.1	0.051
P02724	AER30023.1	0.084
Q86YR6	ACU27446.1	0.09699999999999999
Q9BQY4	NP_066891.2	0.069
P37275	YP_214086.1	0.053
Q5U3C3	YP_009506306.1	0.035
P30046	YP_009505552.1	0.043
Q9Y228	AEP04094.1	0.049
P50238	AEV55001.1	0.061
Q15761	CAP08114.1	0.028999999999999998
Q9UKN5	YP_009344919.1	0.027000000000000003
Q5T0T0	YP_007974228.1	0.054000000000000006
Q9Y6K8	YP_009344953.1	0.08199999999999999
A8MWY0	AP_000360.1	0.053
Q9H9F9	YP_005296331.1	0.038
Q6P3S6	AP_000075.1	0.057
Q86TD4	NP_040834.1	0.09699999999999999
Q6P1M9	YP_005296192.1	0.085
Q9BUT9	YP_008492988.1	0.059000000000000004
Q96JK2	YP_009408607.1	0.065
Q8N0S2	AFD97609.1	0.091
Q8N653	YP_005296201.1	0.077
O95393	YP_009344956.1	0.092
Q9P0P0	AAD21372.1	0.051
P49642	YP_182354.1	0.083
Q96JM4	ACN89715.1	0.048
Q9H6K4	YP_010113388.1	0.061
P47898	YP_214033.1	0.037000000000000005
P28907	YP_068112.1	0.033
P09848	YP_009679042.1	0.031
O60635	YP_009703204.1	0.047
A8MWY0	NP_066879.1	0.055
Q9Y3E7	YP_009252346.1	0.10099999999999999
Q6PJ21	CAP08068.1	0.039
A3KN83	YP_009196.1	0.067
Q9Y6K8	YP_008493015.1	0.069
Q562E7	YP_009703139.1	0.065
Q8IUF1	YP_004346934.1	0.11
Q9H4I3	YP_008492978.1	0.071
Q9UBK9	YP_068156.1	0.073
P39210	CAP08086.1	0.059000000000000004
Q6ZU80	YP_009344833.1	0.071
Q6ZU67	YP_010097701.1	0.039
P52952	NP_066889.1	0.079
O95926	YP_007974230.1	0.139
Q567V2	YP_009109623.1	0.053
Q92959	ACA24941.1	0.027000000000000003
P40238	YP_009508838.1	0.027000000000000003
Q5TZF3	YP_008492969.1	0.07
P46695	YP_005296199.1	0.051
P48552	YP_173333.1	0.061
Q9Y4F9	ABG89315.1	0.078
Q9NVM9	YP_009344879.1	0.042
Q9UNZ2	YP_214142.1	0.10099999999999999
Q99811	YP_009344889.1	0.040999999999999995
A1A4G5	YP_009703196.1	0.040999999999999995
Q8WTT0	YP_008145319.1	0.038
Q8N488	YP_068099.1	0.07400000000000001
Q92888	YP_004956721.1	0.068
Q9NQ92	YP_010097687.1	0.043
Q13349	YP_009344947.1	0.057
Q6IQ22	YP_004346916.1	0.141
O00300	YP_010113410.1	0.025
P01571	NP_570759.1	0.055
Q86UB9	AGK45267.1	0.037000000000000005
P13349	YP_009703114.1	0.027000000000000003
Q8IYM0	YP_009337632.1	0.051
O75600	YP_010113311.1	0.053
Q5TZF3	YP_009344877.1	0.075
Q00532	AFD21967.1	0.078
P43652	YP_009703151.1	0.047
Q9Y238	YP_009140482.1	0.065
Q9UBC3	YP_068263.1	0.08199999999999999
Q16610	YP_007974227.1	0.03
Q7Z6L1	YP_009252276.1	0.035
P19883	CAP08111.1	0.034
O76090	CAP08089.1	0.08800000000000001
Q9NXL6	YP_009344848.1	0.035
Q9Y5U8	YP_068174.1	0.11900000000000001
Q8N309	AP_000361.1	0.087
Q9HCU8	NP_015549.1	0.062
Q60I27	YP_214098.1	0.04
Q8IXZ2	YP_009054985.1	0.031
P05014	YP_010113292.1	0.052000000000000005
Q9HCU8	YP_068255.1	0.064
Q5VUR7	YP_005296216.1	0.09699999999999999
Q86TD4	NP_047410.1	0.071
P41586	YP_214070.1	0.039
P47898	YP_008136241.1	0.037000000000000005
Q9Y238	YP_009252366.1	0.062
Q7Z6M1	YP_214074.1	0.051
Q8TC17	YP_005296341.1	0.061
Q13536	CAP08070.1	0.066
O15539	YP_214054.1	0.077
Q86VR8	AGK45268.1	0.05
Q8WZA0	YP_008720075.1	0.10099999999999999
P17568	YP_009380530.1	0.062
Q96KR4	YP_214126.1	0.046
Q16610	YP_009337833.1	1.0
Q9Y5R4	YP_068264.1	0.044000000000000004
O43915	YP_009199245.1	0.027000000000000003
Q15274	YP_068247.1	0.069
Q8NB12	YP_009337631.1	0.07
Q86WC4	BAA82897.1	0.023
Q99732	YP_182410.1	0.043
Q9BU02	AEV54977.1	0.141
P19883	YP_214078.1	0.037000000000000005
Q86WC4	YP_010113383.1	0.035
Q9NTJ4	NP_015553.1	0.046
Q00532	YP_010113382.1	0.057999999999999996
Q9Y4F9	CAP08116.1	0.069
P23759	CAP08093.1	0.065
Q9NXL6	NP_570252.1	0.033
Q8TER0	AIK28876.1	0.06
Q8WVN6	YP_009130649.1	0.054000000000000006
Q8WZA0	YP_010113397.1	0.11699999999999999
Q12888	YP_009344916.1	0.067
P09211	AP_000358.1	0.059000000000000004
Q6S545	NP_066847.1	0.048
Q96JM4	AFD22129.1	0.086
O43715	YP_008492954.1	0.094
O15360	YP_010113286.1	0.043
Q96P71	AFD22032.1	0.08800000000000001
Q5JTW2	AEV55061.1	0.08900000000000001
Q99608	AAD21407.1	0.053
Q13887	YP_001033945.1	0.031
Q86TD4	NP_598361.1	0.07
P25311	YP_009221.1	0.105
P07359	CAP08203.1	0.027000000000000003
Q86WC4	AAW02841.1	0.031
Q7Z6L1	YP_010113288.1	0.031
P01571	YP_009344860.1	0.05
Q8NCW0	NP_570186.1	0.019
O43474	AAD21399.1	0.033
Q9Y450	BAA82911.1	0.085
Q9P243	YP_214125.1	0.045
Q8TE82	AEV54996.1	0.034
O15354	YP_005296335.1	0.047
Q96DD0	YP_214170.1	0.043
P83859	YP_068294.1	0.055999999999999994
Q8N895	AEV55085.1	0.046
P41225	YP_009010980.1	0.065
Q9NRH3	NP_058426.1	0.078
Q8TC84	YP_010113255.1	0.084
Q9BZW7	YP_009703071.1	0.115
P30968	NP_694828.1	0.028999999999999998
O95424	YP_068171.1	0.075
Q6PJ21	YP_005296220.1	0.018000000000000002
P15814	YP_068181.1	0.040999999999999995
Q9ULL8	AFD21870.1	0.055
Q9H501	YP_214061.1	0.105
P43652	AAW02833.1	0.049
Q6PCB0	BAA82953.1	0.043
O60337	YP_009703197.1	0.051
Q9NS91	YP_010097676.1	0.07
Q8N488	YP_009344898.1	0.079
P08684	YP_001033926.1	0.12300000000000001
Q6ZVM7	YP_008492974.1	0.069
H3BUK9	YP_009513243.1	0.10300000000000001
Q9H9T3	YP_009214.1	0.105
Q8TER0	YP_068283.1	0.09699999999999999
Q9Y4E5	YP_068098.1	0.08800000000000001
Q07092	YP_010097122.1	0.057
Q6ZNQ3	YP_068323.1	0.075
Q8NFZ5	YP_068202.1	0.06
Q16584	NP_694829.3	0.061
Q92636	YP_010097078.1	0.048
P09211	YP_010097637.1	0.057999999999999996
Q9Y2V3	YP_214111.1	0.045
O95965	YP_068349.1	0.031
Q6T311	YP_001033985.1	0.042
O95149	YP_003587900.1	0.065
Q6XZF7	YP_001033986.1	0.063
Q86UX6	YP_003896048.1	0.045
P22897	ACN89734.1	0.063
Q5VUB5	YP_010097110.1	0.034
Q08ET2	CAP08181.1	0.033
P29475	CAP08080.1	0.105
Q7Z4Q2	YP_005296361.1	0.107
Q92766	YP_009344925.1	0.057
Q8WVM0	YP_005296328.1	0.069
Q9NR20	ACN89764.1	0.068
O95169	ADE18856.1	0.098
A0A0B4J2D5	YP_009344868.1	0.19699999999999998
P30939	YP_009252372.1	0.045
A8MZ36	YP_010113344.1	0.057999999999999996
Q96JP5	YP_009021877.1	0.044000000000000004
Q9BRT8	AFD22064.1	0.121
Q96K30	YP_005296278.1	0.04
Q6T4R5	YP_004346932.1	0.053
Q9HCN3	YP_010113301.1	0.026000000000000002
P19544	AAT70775.1	0.028999999999999998
P01566	YP_009054991.1	0.047
Q9BRQ6	YP_009508867.1	0.053
Q6T311	AFD21902.1	0.081
O60337	YP_010113362.1	0.059000000000000004
P80192	YP_001034005.1	0.061
P49638	AFD22097.1	0.073
Q8IZ08	CAP08136.1	0.035
P32881	NP_570300.1	0.057
Q9Y597	YP_009130672.1	0.064
P28221	YP_068351.1	0.031
Q5VTH9	YP_009054989.1	0.075
Q9BTK6	YP_009344847.1	0.068
Q9NZ56	YP_003778196.1	0.06
Q9UBD0	BAA82894.1	0.046
Q13490	NP_066833.1	0.037000000000000005
Q02535	YP_005296363.1	0.052000000000000005
P21506	AEV55038.1	0.045
O60635	YP_338082.1	0.069
P35790	YP_009448206.1	0.037000000000000005
P47901	NP_066910.1	0.033
P55789	NP_777374.1	0.069
P17735	YP_009703063.1	0.07
Q8TER0	YP_009252250.1	0.052000000000000005
Q8NBU5	AP_000638.1	0.077
Q24JP5	YP_010097647.1	0.032
O43488	YP_008145315.1	0.067
Q8NDF8	CAP08084.1	0.07
H3BUK9	YP_009109615.1	0.091
Q9BU02	YP_182402.1	0.067
O15360	YP_009505576.1	0.049
Q96GJ1	YP_001033950.1	0.027000000000000003
Q9BUV8	YP_068259.1	0.045
P20774	YP_182352.1	0.07200000000000001
Q56NI9	YP_182396.2	0.078
Q9BZJ8	NP_015555.1	0.023
Q9UBK5	AFD22019.1	0.069
O43474	YP_010113363.1	0.034
Q5HYI7	YP_009252262.1	0.038
Q9Y6I4	YP_214132.1	0.039
P46695	YP_004346942.1	0.06
Q9Y2P8	NP_570198.1	0.065
Q86VY9	CAP08171.1	0.075
Q8NC01	NP_570162.1	0.035
Q7Z6M1	NP_570752.1	0.039
Q99972	YP_214059.1	0.06
A0A0B4J2D5	YP_010113268.1	0.087
Q9P0P0	YP_009703182.1	0.059000000000000004
O95340	YP_182370.1	0.09699999999999999
Q8N2H3	NP_570287.1	0.055
Q6ZNQ3	YP_010097628.1	0.043
Q9BRN9	AFD21954.1	0.045
Q96RU8	YP_009508837.1	0.07200000000000001
Q9Y4E5	NP_066828.1	0.069
Q9H4I3	AEV55017.1	0.06
Q567V2	YP_009130677.1	0.047
Q8IYN2	YP_182384.1	0.078
P46695	YP_214050.1	0.044000000000000004
P21506	YP_068345.1	0.04
Q8TAW3	YP_010097108.1	0.035
Q8NB12	YP_008493006.1	0.052000000000000005
Q70HW3	YP_008492991.1	0.037000000000000005
P49746	YP_005296322.1	0.059000000000000004
Q96M02	CAP08162.1	0.045
P13224	YP_009825001.1	0.046
Q9UK39	YP_068298.1	0.039
Q96JM4	YP_009337832.1	0.069
Q8IXZ3	YP_008145318.1	0.032
Q86XN8	YP_009130676.1	0.048
Q969M2	YP_009703216.1	0.031
P49901	YP_009703126.1	0.05
Q9BU76	NP_570309.1	0.035
P45954	YP_068321.1	0.09699999999999999
P01732	AAD21338.1	0.051
Q92765	YP_009252348.1	0.063
Q6DN90	YP_068277.1	0.07200000000000001
Q9BZJ6	NP_108653.1	0.035
O95393	YP_005296245.1	0.043
Q13490	YP_182408.1	0.04
Q13490	YP_004152334.1	0.053
Q6P3S6	YP_009703165.1	0.053
Q9H9F9	BAA82943.1	0.08900000000000001
P39880	YP_009252349.1	0.08199999999999999
Q9BZW7	YP_004346953.1	0.11800000000000001
Q96LD8	YP_009508839.1	0.063
Q99811	YP_182366.1	0.047
Q9HCU8	YP_209234.1	0.057999999999999996
Q96AX1	NP_570303.1	0.073
P20774	YP_009344932.1	0.053
A1A4G5	YP_214145.1	0.039
O95163	YP_009553208.1	0.052000000000000005
P47898	CAZ86711.1	0.047
P09211	YP_009703135.1	0.044000000000000004
Q9UK53	AEV55062.1	0.064
Q9NSN8	YP_068196.1	0.059000000000000004
O95352	CAP08178.1	1.0
O77932	AAD21339.1	0.059000000000000004
Q6ZVM7	YP_009703141.1	0.055999999999999994
O94761	YP_001285932.1	0.09
Q8N0T1	YP_009703150.1	0.077
Q6P9B9	CAP08148.1	0.022000000000000002
Q9Y5U8	YP_009094036.1	0.095
Q8TC17	NP_595041.1	0.057
Q96LD8	YP_009010979.1	0.059000000000000004
Q6XE38	YP_006390081.1	0.096
Q5TZJ5	BAA82917.1	0.064
Q9P2D0	YP_214076.1	0.057999999999999996
Q9UBC3	YP_001033976.1	0.069
Q9UBM8	NP_066830.1	0.033
O95926	YP_009252354.1	0.135
Q99608	YP_009508492.1	0.051
P24821	YP_009667036.1	0.061
P23760	YP_214038.1	0.05
P55789	YP_010097624.1	0.032
Q9UBY5	AFV77573.1	0.045
O15254	YP_008145314.1	0.040999999999999995
Q8WWQ0	YP_009703122.1	0.08900000000000001
Q8NE63	AAC64687.1	0.045
Q9UKA8	YP_010113272.1	0.11800000000000001
Q8NEV4	CAP08117.1	0.081
P05014	YP_006331066.1	0.059000000000000004
Q99748	NP_044212.1	0.046
P19099	YP_009252270.1	0.040999999999999995
Q99643	YP_009344867.1	0.05
Q6S545	YP_214164.1	0.059000000000000004
Q8WWC4	YP_007974229.1	0.037000000000000005
