human_ids,virus_ids,scores
Q6UXV4,P88988,0.9585421681404114
Q96RT1,A3EXD4,0.7448594570159912
Q9HA64,P88959,0.9377756714820862
Q16666,F8RE30,0.8076390027999878
Q86VP6,Q6TVJ1,0.9482881426811218
P20591,Q8JPR0,0.910615086555481
P78352,Q0A2H0,0.9607244729995728
Q5VV52,R9UMC1,0.9781412482261658
O94986,Q9DLK6,0.4650114178657532
Q99759,Q6DP93,0.9468109011650085
O15118,X5HMX4,0.9468183517456055
P42224,A4GDF4,0.5224723219871521
O75525,I6TAG8,0.9649325013160706
Q12800,P03485,0.9842661619186401
P28799,Q69114,0.41333580017089844
P61981,A0A7S4U3Y4,0.9986783862113953
Q9Y5M8,B9UPF3,0.4080730378627777
P0CG48,P10211,0.9798768162727356
Q96DU3,D3JIT8,0.9597844481468201
P42224,Q76RC6,0.5224723219871521
P04792,Q805P6,0.9852149486541748
Q16666,P10234,0.8076390027999878
P25685,P06930,0.9712437391281128
P51610,P30020,0.9351872205734253
P25815,Q05320,0.6414023041725159
Q9Y6C9,A0A0C7TUY8,0.9599562883377075
O75398,P14357,0.9672935009002686
Q13651,P03180,0.9715790748596191
Q53GL7,A4D8X6,0.8971219658851624
P46379,R9UQM6,0.8298617005348206
Q9NSC5,Q3KSS3,0.9800806045532227
P49069,P0DSV7,0.9511237144470215
Q16666,P10185,0.8477833867073059
P20226,P87662,0.9927814602851868
Q12959,P30911,0.991705060005188
P04792,P17371,0.9762251377105713
P04637,Q1NZ49,0.9954506754875183
P56962,P88990,0.9273918271064758
Q15906,P03493,0.981845498085022
O95153,Q9WNA9,0.9105410575866699
O95271,P03211,0.8790125250816345
P08195,P03454,0.8382033705711365
Q16666,G8HBD9,0.7750235199928284
P15529,P68323,0.959621250629425
Q9H4A3,Q9QAI4,0.9218193888664246
Q8IZ63,P10201,0.8243454098701477
Q9HD26,A4URT5,0.9700397849082947
Q93009,Q9DUN1,0.9904609322547913
Q96SI9,P03496,0.17530331015586853
Q5VU43,P88992,0.3054000735282898
P56199,P04512,0.965612530708313
Q9C0F1,P03225,0.8370475769042969
O14733,P20505,0.9844353795051575
Q9UKJ1,A1Z0P7,0.9653893709182739
O43709,P36801,0.99153733253479
P61956,P19893,0.5665996670722961
Q16666,F8RFA1,0.7102793455123901
P46109,Q99AU3,0.9779112935066223
Q92997,Q20MD4,0.9784436225891113
Q9NRY6,P10227,0.9725172519683838
Q04917,P10230,0.9949500560760498
P62877,Q6TVW2,0.9954172372817993
P07305,P06459,0.9334366917610168
P61769,P59596,0.845090389251709
Q07812,P03495,0.9959056377410889
Q96SI9,Q20MH3,0.15855549275875092
O00165,Q9QR69,0.4724346399307251
Q92621,Q99152,0.9721293449401855
Q10589,A9QPL9,0.9707394242286682
Q9UI95,P24935,0.9704329967498779
Q13630,P06428,0.9706434011459351
Q92966,A4ZNQ3,0.9832004308700562
P78344,P11158,0.12809693813323975
P27694,P88981,0.9786897301673889
Q99750,Q3KSS4,0.9628884196281433
P46934,Q77DJ6,0.9661332964897156
P68363,P59637,0.9575013518333435
P01903,P03437,0.982435941696167
P78556,O57300,0.9832166433334351
O95832,P0DTC5,0.980525016784668
P05455,Q194T2,0.11769623309373856
Q99689,P03086,0.9154552221298218
Q8N9W6,P10210,0.9515873789787292
P20700,P0DTC4,0.9529719352722168
Q13651,P0C6Z6,0.9715790748596191
O75843,P03139,0.9530492424964905
O00505,Q20MD0,0.4607284963130951
Q14258,B4URA9,0.9037541151046753
Q16666,A0A5J6DW60,0.8477833867073059
P00747,P15240,0.9155722856521606
Q01813,P03452,0.6472868919372559
O95786,P04543,0.9510614275932312
Q9H1Y0,Q30NB4,0.9832233786582947
Q9H0W5,B4URE7,0.9684523940086365
Q9Y4K3,Q6SWB7,0.3684982657432556
Q93009,F5H9G3,0.982073187828064
O15111,P04862,0.9611973762512207
Q9UI95,Q779E8,0.9704329967498779
Q13888,P21698,0.9741635322570801
Q9ULM6,P88937,0.9616860747337341
Q16666,P04291,0.8240656852722168
P63267,A0A5J6DVX6,0.9457467198371887
Q9NZT1,Q1K9G9,0.9935725927352905
Q15477,C8XNX3,0.9621448516845703
Q9UHD2,P08353,0.9180042147636414
Q9UBQ7,A0A0B6VKU0,0.9667876958847046
Q9Y5L4,Q05128,0.9850530028343201
Q9H6X4,Q81871,0.9775058031082153
Q00987,Q1HVF7,0.9715331792831421
Q9UKJ1,P06436,0.9707575440406799
Q14653,F5HIC6,0.9844412803649902
P21912,Q98131,0.9545742869377136
Q15477,K9N4V0,0.9666519165039062
Q9HD26,Q6VE52,0.9631130695343018
P04637,Q9QJ49,0.9937962293624878
Q13751,Q3ZK64,0.919517457485199
Q08174,Q9ICL0,0.972995400428772
Q13546,F5HAR0,0.9064440131187439
Q86V48,P88986,0.5948794484138489
P07355,P04305,0.9631913900375366
P62136,P36313,0.994536817073822
O14646,B2BUF1,0.9330347776412964
O14818,Q6SWW3,0.9322582483291626
P63244,Q9Q2P1,0.9911076426506042
P15311,B4UPA8,0.9769973754882812
P13500,O41925,0.9940749406814575
Q9UQ52,P0DKB0,0.9689013957977295
Q8WUM4,O55527,0.3008854389190674
Q93088,Q76R62,0.955563485622406
P56537,P88940,0.9342786073684692
Q8NC69,Q2PJP0,0.8548489809036255
P35968,P52584,0.9590211510658264
P06400,Q6SW29,0.9905383586883545
P61803,P06929,0.9244657754898071
Q9HD26,Q9IBY5,0.9714068174362183
O15162,P0CK47,0.20310358703136444
P61221,Q9WH76,0.9299343824386597
O00410,Q9YKI3,0.9602514505386353
Q12959,Q9ICL1,0.9888086915016174
Q05BQ5,P23372,0.9751368761062622
P05455,O39474,0.11244705319404602
Q08431,P06461,0.981453537940979
Q6UXV4,P88988,0.9585421681404114
Q96RT1,A3EXD4,0.7448594570159912
Q9HA64,P88959,0.9377756714820862
Q16666,F8RE30,0.8076390027999878
Q86VP6,Q6TVJ1,0.9482881426811218
P20591,Q8JPR0,0.910615086555481
P78352,Q0A2H0,0.9607244729995728
Q5VV52,R9UMC1,0.9781412482261658
O94986,Q9DLK6,0.4650114178657532
Q99759,Q6DP93,0.9468109011650085
O15118,X5HMX4,0.9468183517456055
P42224,A4GDF4,0.5224723219871521
O75525,I6TAG8,0.9649325013160706
Q12800,P03485,0.9842661619186401
P28799,Q69114,0.41333580017089844
P61981,A0A7S4U3Y4,0.9986783862113953
Q9Y5M8,B9UPF3,0.4080730378627777
P0CG48,P10211,0.9798768162727356
Q96DU3,D3JIT8,0.9597844481468201
P42224,Q76RC6,0.5224723219871521
P04792,Q805P6,0.9852149486541748
Q16666,P10234,0.8076390027999878
P25685,P06930,0.9712437391281128
P51610,P30020,0.9351872205734253
P25815,Q05320,0.6414023041725159
Q9Y6C9,A0A0C7TUY8,0.9599562883377075
O75398,P14357,0.9672935009002686
Q13651,P03180,0.9715790748596191
Q53GL7,A4D8X6,0.8971219658851624
P46379,R9UQM6,0.8298617005348206
Q9NSC5,Q3KSS3,0.9800806045532227
P49069,P0DSV7,0.9511237144470215
Q16666,P10185,0.8477833867073059
P20226,P87662,0.9927814602851868
Q12959,P30911,0.991705060005188
P04792,P17371,0.9762251377105713
P04637,Q1NZ49,0.9954506754875183
P56962,P88990,0.9273918271064758
Q15906,P03493,0.981845498085022
O95153,Q9WNA9,0.9105410575866699
O95271,P03211,0.8790125250816345
P08195,P03454,0.8382033705711365
Q16666,G8HBD9,0.7750235199928284
P15529,P68323,0.959621250629425
Q9H4A3,Q9QAI4,0.9218193888664246
Q8IZ63,P10201,0.8243454098701477
Q9HD26,A4URT5,0.9700397849082947
Q93009,Q9DUN1,0.9904609322547913
Q96SI9,P03496,0.17530331015586853
Q5VU43,P88992,0.3054000735282898
P56199,P04512,0.965612530708313
Q9C0F1,P03225,0.8370475769042969
O14733,P20505,0.9844353795051575
Q9UKJ1,A1Z0P7,0.9653893709182739
O43709,P36801,0.99153733253479
P61956,P19893,0.5665996670722961
Q16666,F8RFA1,0.7102793455123901
P46109,Q99AU3,0.9779112935066223
Q92997,Q20MD4,0.9784436225891113
Q9NRY6,P10227,0.9725172519683838
Q04917,P10230,0.9949500560760498
P62877,Q6TVW2,0.9954172372817993
P07305,P06459,0.9334366917610168
P61769,P59596,0.845090389251709
Q07812,P03495,0.9959056377410889
Q96SI9,Q20MH3,0.15855549275875092
O00165,Q9QR69,0.4724346399307251
Q92621,Q99152,0.9721293449401855
Q10589,A9QPL9,0.9707394242286682
Q9UI95,P24935,0.9704329967498779
Q13630,P06428,0.9706434011459351
Q92966,A4ZNQ3,0.9832004308700562
P78344,P11158,0.12809695303440094
P27694,P88981,0.9786897301673889
Q99750,Q3KSS4,0.9628884196281433
P46934,Q77DJ6,0.9661332964897156
P68363,P59637,0.9575013518333435
P01903,P03437,0.982435941696167
P78556,O57300,0.9832166433334351
O95832,P0DTC5,0.980525016784668
P05455,Q194T2,0.11769623309373856
Q99689,P03086,0.9154552221298218
Q8N9W6,P10210,0.9515873789787292
P20700,P0DTC4,0.9529719352722168
Q13651,P0C6Z6,0.9715790748596191
O75843,P03139,0.9530492424964905
O00505,Q20MD0,0.4607284963130951
Q14258,B4URA9,0.9037541151046753
Q16666,A0A5J6DW60,0.8477833867073059
P00747,P15240,0.9155722856521606
Q01813,P03452,0.6472868919372559
O95786,P04543,0.9510614275932312
Q9H1Y0,Q30NB4,0.9832233786582947
Q9H0W5,B4URE7,0.9684523940086365
Q9Y4K3,Q6SWB7,0.3684982657432556
Q93009,F5H9G3,0.982073187828064
O15111,P04862,0.9611973762512207
Q9UI95,Q779E8,0.9704329967498779
Q13888,P21698,0.9741635322570801
Q9ULM6,P88937,0.9616860747337341
Q16666,P04291,0.8240656852722168
P63267,A0A5J6DVX6,0.9457467198371887
Q9NZT1,Q1K9G9,0.9935725927352905
Q15477,C8XNX3,0.9621448516845703
Q9UHD2,P08353,0.9180042147636414
Q9UBQ7,A0A0B6VKU0,0.9667876958847046
Q9Y5L4,Q05128,0.9850530028343201
Q9H6X4,Q81871,0.9775058031082153
Q00987,Q1HVF7,0.9715331792831421
Q9UKJ1,P06436,0.9707575440406799
Q14653,F5HIC6,0.9844412803649902
P21912,Q98131,0.9545742869377136
Q15477,K9N4V0,0.9666519165039062
Q9HD26,Q6VE52,0.9631130695343018
P04637,Q9QJ49,0.9937962293624878
Q13751,Q3ZK64,0.919517457485199
Q08174,Q9ICL0,0.972995400428772
Q13546,F5HAR0,0.9064440131187439
Q86V48,P88986,0.5948794484138489
P07355,P04305,0.9631913900375366
P62136,P36313,0.994536817073822
O14646,B2BUF1,0.9330347776412964
O14818,Q6SWW3,0.9322582483291626
P63244,Q9Q2P1,0.9911076426506042
P15311,B4UPA8,0.9769973754882812
P13500,O41925,0.9940749406814575
Q9UQ52,P0DKB0,0.9689013957977295
Q8WUM4,O55527,0.3008854389190674
Q93088,Q76R62,0.955563485622406
P56537,P88940,0.9342786073684692
Q8NC69,Q2PJP0,0.8548489809036255
P35968,P52584,0.9590211510658264
P06400,Q6SW29,0.9905383586883545
P61803,P06929,0.9244657754898071
Q9HD26,Q9IBY5,0.9714068174362183
O15162,P0CK47,0.20310358703136444
P61221,Q9WH76,0.9299343824386597
O00410,Q9YKI3,0.9602514505386353
Q12959,Q9ICL1,0.9888086915016174
Q05BQ5,P23372,0.9751368761062622
P05455,O39474,0.11244705319404602
Q08431,P06461,0.981453537940979
Q6UXV4,P88988,0.9585421681404114
Q96RT1,A3EXD4,0.7448594570159912
Q9HA64,P88959,0.9377756714820862
Q16666,F8RE30,0.8076390027999878
Q86VP6,Q6TVJ1,0.9482881426811218
P20591,Q8JPR0,0.910615086555481
P78352,Q0A2H0,0.9607244729995728
Q5VV52,R9UMC1,0.9781412482261658
O94986,Q9DLK6,0.4650114178657532
Q99759,Q6DP93,0.9468109011650085
O15118,X5HMX4,0.9468183517456055
P42224,A4GDF4,0.5224723219871521
O75525,I6TAG8,0.9649325013160706
Q12800,P03485,0.9842661619186401
P28799,Q69114,0.41333580017089844
P61981,A0A7S4U3Y4,0.9986783862113953
Q9Y5M8,B9UPF3,0.4080730378627777
P0CG48,P10211,0.9798768162727356
Q96DU3,D3JIT8,0.9597844481468201
P42224,Q76RC6,0.5224723219871521
P04792,Q805P6,0.9852149486541748
Q16666,P10234,0.8076390027999878
P25685,P06930,0.9712437391281128
P51610,P30020,0.9351872205734253
P25815,Q05320,0.6414023041725159
Q9Y6C9,A0A0C7TUY8,0.9599562883377075
O75398,P14357,0.9672935009002686
Q13651,P03180,0.9715790748596191
Q53GL7,A4D8X6,0.8971219658851624
P46379,R9UQM6,0.8298617005348206
Q9NSC5,Q3KSS3,0.9800806045532227
P49069,P0DSV7,0.9511237144470215
Q16666,P10185,0.8477833867073059
P20226,P87662,0.9927814602851868
Q12959,P30911,0.991705060005188
P04792,P17371,0.9762251377105713
P04637,Q1NZ49,0.9954506754875183
P56962,P88990,0.9273918271064758
Q15906,P03493,0.981845498085022
O95153,Q9WNA9,0.9105410575866699
O95271,P03211,0.8790125250816345
P08195,P03454,0.8382033705711365
Q16666,G8HBD9,0.7750235199928284
P15529,P68323,0.959621250629425
Q9H4A3,Q9QAI4,0.9218193888664246
Q8IZ63,P10201,0.8243454098701477
Q9HD26,A4URT5,0.9700397849082947
Q93009,Q9DUN1,0.9904609322547913
Q96SI9,P03496,0.17530331015586853
Q5VU43,P88992,0.3054000735282898
P56199,P04512,0.965612530708313
Q9C0F1,P03225,0.8370475769042969
O14733,P20505,0.9844353795051575
Q9UKJ1,A1Z0P7,0.9653893709182739
O43709,P36801,0.99153733253479
P61956,P19893,0.5665996670722961
Q16666,F8RFA1,0.7102793455123901
P46109,Q99AU3,0.9779112935066223
Q92997,Q20MD4,0.9784436225891113
Q9NRY6,P10227,0.9725172519683838
Q04917,P10230,0.9949500560760498
P62877,Q6TVW2,0.9954172372817993
P07305,P06459,0.9334366917610168
P61769,P59596,0.845090389251709
Q07812,P03495,0.9959056377410889
Q96SI9,Q20MH3,0.15855549275875092
O00165,Q9QR69,0.4724346399307251
Q92621,Q99152,0.9721293449401855
Q10589,A9QPL9,0.9707394242286682
Q9UI95,P24935,0.9704329967498779
Q13630,P06428,0.9706434011459351
Q92966,A4ZNQ3,0.9832004308700562
P78344,P11158,0.12809695303440094
P27694,P88981,0.9786897301673889
Q99750,Q3KSS4,0.9628884196281433
P46934,Q77DJ6,0.9661332964897156
P68363,P59637,0.9575013518333435
P01903,P03437,0.982435941696167
P78556,O57300,0.9832166433334351
O95832,P0DTC5,0.980525016784668
P05455,Q194T2,0.11769623309373856
Q99689,P03086,0.9154552221298218
Q8N9W6,P10210,0.9515873789787292
P20700,P0DTC4,0.9529719352722168
Q13651,P0C6Z6,0.9715790748596191
O75843,P03139,0.9530492424964905
O00505,Q20MD0,0.4607284963130951
Q14258,B4URA9,0.9037541151046753
Q16666,A0A5J6DW60,0.8477833867073059
P00747,P15240,0.9155722856521606
Q01813,P03452,0.6472868919372559
O95786,P04543,0.9510614275932312
Q9H1Y0,Q30NB4,0.9832233786582947
Q9H0W5,B4URE7,0.9684523940086365
Q9Y4K3,Q6SWB7,0.3684982657432556
Q93009,F5H9G3,0.982073187828064
O15111,P04862,0.9611973762512207
Q9UI95,Q779E8,0.9704329967498779
Q13888,P21698,0.9741635322570801
Q9ULM6,P88937,0.9616860747337341
Q16666,P04291,0.8240656852722168
P63267,A0A5J6DVX6,0.9457467198371887
Q9NZT1,Q1K9G9,0.9935725927352905
Q15477,C8XNX3,0.9621448516845703
Q9UHD2,P08353,0.9180042147636414
Q9UBQ7,A0A0B6VKU0,0.9667876958847046
Q9Y5L4,Q05128,0.9850530028343201
Q9H6X4,Q81871,0.9775058031082153
Q00987,Q1HVF7,0.9715331792831421
Q9UKJ1,P06436,0.9707575440406799
Q14653,F5HIC6,0.9844412803649902
P21912,Q98131,0.9545742869377136
Q15477,K9N4V0,0.9666519165039062
Q9HD26,Q6VE52,0.9631130695343018
P04637,Q9QJ49,0.9937962293624878
Q13751,Q3ZK64,0.919517457485199
Q08174,Q9ICL0,0.972995400428772
Q13546,F5HAR0,0.9064440131187439
Q86V48,P88986,0.5948794484138489
P07355,P04305,0.9631913900375366
P62136,P36313,0.994536817073822
O14646,B2BUF1,0.9330347776412964
O14818,Q6SWW3,0.9322582483291626
P63244,Q9Q2P1,0.9911076426506042
P15311,B4UPA8,0.9769973754882812
P13500,O41925,0.9940749406814575
Q9UQ52,P0DKB0,0.9689013957977295
Q8WUM4,O55527,0.3008854389190674
Q93088,Q76R62,0.955563485622406
P56537,P88940,0.9342786073684692
Q8NC69,Q2PJP0,0.8548489809036255
P35968,P52584,0.9590211510658264
P06400,Q6SW29,0.9905383586883545
P61803,P06929,0.9244657754898071
Q9HD26,Q9IBY5,0.9714068174362183
O15162,P0CK47,0.20310358703136444
P61221,Q9WH76,0.9299343824386597
O00410,Q9YKI3,0.9602514505386353
Q12959,Q9ICL1,0.9888086915016174
Q05BQ5,P23372,0.9751368761062622
P05455,O39474,0.11244705319404602
Q08431,P06461,0.981453537940979
Q6UXV4,P88988,0.9585421681404114
Q96RT1,A3EXD4,0.7448594570159912
Q9HA64,P88959,0.9377756714820862
Q16666,F8RE30,0.8076390027999878
Q86VP6,Q6TVJ1,0.9482881426811218
P20591,Q8JPR0,0.910615086555481
P78352,Q0A2H0,0.9607244729995728
Q5VV52,R9UMC1,0.9781412482261658
O94986,Q9DLK6,0.4650114178657532
Q99759,Q6DP93,0.9468109011650085
O15118,X5HMX4,0.9468183517456055
P42224,A4GDF4,0.5224723219871521
O75525,I6TAG8,0.9649325013160706
Q12800,P03485,0.9842661619186401
P28799,Q69114,0.41333580017089844
P61981,A0A7S4U3Y4,0.9986783862113953
Q9Y5M8,B9UPF3,0.4080730378627777
P0CG48,P10211,0.9798768162727356
Q96DU3,D3JIT8,0.9597844481468201
P42224,Q76RC6,0.5224723219871521
P04792,Q805P6,0.9852149486541748
Q16666,P10234,0.8076390027999878
P25685,P06930,0.9712437391281128
P51610,P30020,0.9351872205734253
P25815,Q05320,0.6414023041725159
Q9Y6C9,A0A0C7TUY8,0.9599562883377075
O75398,P14357,0.9672935009002686
Q13651,P03180,0.9715790748596191
Q53GL7,A4D8X6,0.8971219658851624
P46379,R9UQM6,0.8298617005348206
Q9NSC5,Q3KSS3,0.9800806045532227
P49069,P0DSV7,0.951123833656311
Q16666,P10185,0.8477833867073059
P20226,P87662,0.9927814602851868
Q12959,P30911,0.991705060005188
P04792,P17371,0.9762251377105713
P04637,Q1NZ49,0.9954506754875183
P56962,P88990,0.9273918271064758
Q15906,P03493,0.981845498085022
O95153,Q9WNA9,0.9105410575866699
O95271,P03211,0.8790125250816345
P08195,P03454,0.8382033705711365
Q16666,G8HBD9,0.7750235199928284
P15529,P68323,0.959621250629425
Q9H4A3,Q9QAI4,0.9218193888664246
Q8IZ63,P10201,0.8243454098701477
Q9HD26,A4URT5,0.9700397849082947
Q93009,Q9DUN1,0.9904609322547913
Q96SI9,P03496,0.17530331015586853
Q5VU43,P88992,0.3054000735282898
P56199,P04512,0.965612530708313
Q9C0F1,P03225,0.8370475769042969
O14733,P20505,0.9844353795051575
Q9UKJ1,A1Z0P7,0.9653893709182739
O43709,P36801,0.99153733253479
P61956,P19893,0.5665996670722961
Q16666,F8RFA1,0.7102793455123901
P46109,Q99AU3,0.9779112935066223
Q92997,Q20MD4,0.9784436225891113
Q9NRY6,P10227,0.9725172519683838
Q04917,P10230,0.9949500560760498
P62877,Q6TVW2,0.9954172372817993
P07305,P06459,0.9334366917610168
P61769,P59596,0.845090389251709
Q07812,P03495,0.9959056377410889
Q96SI9,Q20MH3,0.15855549275875092
O00165,Q9QR69,0.4724346399307251
Q92621,Q99152,0.9721293449401855
Q10589,A9QPL9,0.9707394242286682
Q9UI95,P24935,0.9704329967498779
Q13630,P06428,0.9706434011459351
Q92966,A4ZNQ3,0.9832004308700562
P78344,P11158,0.12809695303440094
A0A0B4J2D5,CAP08171.1,0.925000011920929
A0A0B4J2D5,NP_570162.1,0.9352089166641235
A0A0B4J2D5,NP_570752.1,0.9126684069633484
A0A0B4J2D5,YP_214059.1,0.9008394479751587
A0A0B4J2D5,YP_010113268.1,0.846076488494873
A0A0B4J2D5,YP_009703182.1,0.9075460433959961
A0A0B4J2D5,YP_182370.1,0.9076794385910034
A0A0B4J2D5,NP_570287.1,0.9530761241912842
A0A0B4J2D5,YP_010097628.1,0.9490538239479065
A0A0B4J2D5,AFD21954.1,0.9090084433555603
A0A0B4J2D5,YP_009508837.1,0.9077627062797546
A0A0B4J2D5,NP_066828.1,0.8550976514816284
A0A0B4J2D5,AEV55017.1,0.9190227389335632
A0A0B4J2D5,YP_009130677.1,0.8905162811279297
A0A0B4J2D5,YP_182384.1,0.9519724249839783
A0A0B4J2D5,YP_214050.1,0.9032450318336487
A0A0B4J2D5,YP_068345.1,0.8729047179222107
A0A0B4J2D5,YP_010097108.1,0.9024575352668762
A0A0B4J2D5,YP_008492991.1,0.8964965343475342
A0A0B4J2D5,YP_008493006.1,0.89922696352005
A0A0B4J2D5,YP_005296322.1,0.9431837201118469
A0A0B4J2D5,CAP08162.1,0.9364317655563354
A0A0B4J2D5,YP_009825001.1,0.9199117422103882
A0A0B4J2D5,YP_068298.1,0.9433367848396301
A0A0B4J2D5,YP_009337832.1,0.9094221591949463
A0A0B4J2D5,YP_008145318.1,0.8899226784706116
A0A0B4J2D5,YP_009130676.1,0.9063088297843933
A0A0B4J2D5,YP_009703216.1,0.9469252228736877
A0A0B4J2D5,YP_009703126.1,0.9509980082511902
A0A0B4J2D5,NP_570309.1,0.9352089166641235
A0A0B4J2D5,YP_068321.1,0.8550606966018677
A0A0B4J2D5,AAD21338.1,0.9126684069633484
A0A0B4J2D5,YP_009252348.1,0.9205108284950256
A0A0B4J2D5,YP_068277.1,0.9466670751571655
A0A0B4J2D5,NP_108653.1,0.9500565528869629
A0A0B4J2D5,YP_005296245.1,0.9162949919700623
A0A0B4J2D5,YP_182408.1,0.8976205587387085
A0A0B4J2D5,YP_004152334.1,0.9018462896347046
A0A0B4J2D5,YP_009703165.1,0.9107965230941772
A0A0B4J2D5,BAA82943.1,0.8717168569564819
A0A0B4J2D5,YP_009252349.1,0.9091697335243225
A0A0B4J2D5,YP_004346953.1,0.947441041469574
A0A0B4J2D5,YP_009508839.1,0.9193742871284485
A0A0B4J2D5,YP_182366.1,0.8564768433570862
A0A0B4J2D5,YP_209234.1,0.9303759336471558
A0A0B4J2D5,NP_570303.1,0.9146935343742371
A0A0B4J2D5,YP_009344932.1,0.9420488476753235
A0A0B4J2D5,YP_214145.1,0.8720947504043579
A0A0B4J2D5,YP_009553208.1,0.9467606544494629
A0A0B4J2D5,CAZ86711.1,0.9295015931129456
A0A0B4J2D5,YP_009703135.1,0.922516942024231
A0A0B4J2D5,AEV55062.1,0.9486166834831238
A0A0B4J2D5,YP_068196.1,0.930515468120575
A0A0B4J2D5,AAD21339.1,0.9128580689430237
A0A0B4J2D5,YP_001285932.1,0.9140760898590088
A0A0B4J2D5,YP_009703141.1,0.9268416166305542
A0A0B4J2D5,YP_009703150.1,0.8914499282836914
A0A0B4J2D5,CAP08148.1,0.8870781064033508
A0A0B4J2D5,YP_009094036.1,0.9316892623901367
A0A0B4J2D5,NP_595041.1,0.9353266358375549
A0A0B4J2D5,YP_009010979.1,0.8512502312660217
A0A0B4J2D5,YP_006390081.1,0.9088332056999207
A0A0B4J2D5,BAA82917.1,0.8700432181358337
A0A0B4J2D5,YP_214076.1,0.9174846410751343
A0A0B4J2D5,YP_001033976.1,0.9008949995040894
A0A0B4J2D5,NP_066830.1,0.9138789176940918
A0A0B4J2D5,YP_009252354.1,0.9086136221885681
A0A0B4J2D5,YP_009508492.1,0.8972997665405273
A0A0B4J2D5,YP_009667036.1,0.9421024918556213
A0A0B4J2D5,YP_214038.1,0.9005421996116638
A0A0B4J2D5,AFV77573.1,0.9526772499084473
A0A0B4J2D5,YP_010097624.1,0.9445285201072693
A0A0B4J2D5,YP_008145314.1,0.8879479765892029
A0A0B4J2D5,YP_009703122.1,0.9053856134414673
A0A0B4J2D5,AAC64687.1,0.9195406436920166
A0A0B4J2D5,YP_010113272.1,0.9388803839683533
A0A0B4J2D5,CAP08117.1,0.9172678589820862
A0A0B4J2D5,YP_006331066.1,0.9519439339637756
A0A0B4J2D5,NP_044212.1,0.9357886910438538
A0A0B4J2D5,YP_009252270.1,0.8828264474868774
A0A0B4J2D5,YP_009344867.1,0.9422640800476074
A0A0B4J2D5,YP_214164.1,0.8967280983924866
A0A0B4J2D5,YP_007974229.1,0.9136046171188354
A0A0B4J2D5,AAD21408.1,0.9020211100578308
A0A0B4J2D5,YP_010097085.1,0.9305713176727295
A0A0B4J2D5,YP_009094043.1,0.9418303370475769
A0A0B4J2D5,NP_570822.1,0.9020211100578308
A0A0B4J2D5,YP_068126.1,0.9351230263710022
A0A0B4J2D5,CAZ86702.1,0.9258153438568115
A0A0B4J2D5,YP_010113366.1,0.8781524300575256
A0A0B4J2D5,AEV55065.1,0.911895215511322
A0A0B4J2D5,CAP08123.1,0.8696212768554688
A0A0B4J2D5,YP_009252241.1,0.9176725149154663
A0A0B4J2D5,YP_010097659.1,0.9248840808868408
A0A0B4J2D5,YP_010097074.1,0.951403021812439
A0A0B4J2D5,YP_009408614.1,0.869587779045105
A0A0B4J2D5,YP_010113390.1,0.9331401586532593
A0A0B4J2D5,YP_003896055.1,0.9426040053367615
A0A0B4J2D5,YP_067942.1,0.9290064573287964
A0A0B4J2D5,CAP08168.1,0.9372724294662476
A0A0B4J2D5,YP_009252352.1,0.9038917422294617
A0A0B4J2D5,YP_004346944.1,0.9380854964256287
A0A0B4J2D5,YP_009552100.1,0.9389618039131165
A0A0B4J2D5,YP_009703160.1,0.9516441226005554
A0A0B4J2D5,YP_009344837.1,0.9259724020957947
A0A0B4J2D5,YP_005296347.1,0.9176207184791565
A0A0B4J2D5,YP_009344828.1,0.9508734941482544
A0A0B4J2D5,CAP08071.1,0.8930780291557312
A0A0B4J2D5,YP_010113259.1,0.9012304544448853
A0A0B4J2D5,NP_570821.1,0.9087350964546204
A0A0B4J2D5,AEV55037.1,0.9105861186981201
A0A0B4J2D5,YP_004123757.1,0.9004519581794739
A0A0B4J2D5,AAD21353.1,0.8945927619934082
A0A0B4J2D5,YP_009703137.1,0.9238394498825073
A0A0B4J2D5,YP_010097093.1,0.9331996440887451
A0A0B4J2D5,YP_010113273.1,0.9430314302444458
A0A0B4J2D5,YP_009030025.1,0.9241530895233154
A0A0B4J2D5,YP_009551990.1,0.9323787689208984
A0A0B4J2D5,AEV54979.1,0.9358958601951599
A0A0B4J2D5,YP_004346948.1,0.9264281988143921
A0A0B4J2D5,CAP08115.1,0.9196754693984985
A0A0B4J2D5,NP_058428.1,0.8974855542182922
A0A0B4J2D5,YP_182400.1,0.934450626373291
A0A0B4J2D5,YP_214077.1,0.9141374826431274
A0A0B4J2D5,YP_068266.1,0.9333950281143188
A0A0B4J2D5,YP_009344950.1,0.940456748008728
A0A0B4J2D5,AFD21933.1,0.9301389455795288
A0A0B4J2D5,ACA24943.1,0.9036015272140503
